Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,BP_RP
0.00039019,-1.6,10.07918,0.8054629564,2.4206200601,0.801,1.695,3.711,2.443,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-4.13e-11,0.0,0.7501,0.2495,6.992e-05,2.089e-05,0.0001784,-1.0,0.0004188,0.533,13.196394585211275,13.592394585211276,12.617394585211276,0.9749999999999996
0.00039019,-1.6,10.07918,0.8055679202,2.4206561927,0.801,1.739,3.7092,2.392,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-4.85e-11,0.0,0.7501,0.2495,6.992e-05,2.089e-05,0.0001784,-1.0,0.0004188,0.423,13.088394585211274,13.489394585211276,12.506394585211275,0.9830000000000005
0.00039019,-1.6,10.07918,0.8056643009,2.4206893611,0.801,1.782,3.7075,2.341,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-5.68e-11,0.0,0.7501,0.2495,6.991e-05,2.09e-05,0.0001784,-1.0,0.0004189,0.315,12.982394585211274,13.386394585211274,12.396394585211276,0.9899999999999984
0.00039019,-1.6,10.07918,0.8057576418,2.4207214747,0.801,1.828,3.7056,2.288,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-6.7e-11,0.0,0.7501,0.2495,6.991e-05,2.09e-05,0.0001784,-1.0,0.0004187,0.201,12.871394585211275,13.280394585211274,12.280394585211274,1.0
0.00039019,-1.6,10.07918,0.8058393002,2.420749562,0.8,1.871,3.7038,2.238,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-7.85e-11,0.0,0.7501,0.2495,6.99e-05,2.091e-05,0.0001784,-1.0,0.0004189,0.093,12.766394585211275,13.179394585211275,12.171394585211274,1.008000000000001
0.00039019,-1.6,10.07918,0.8059144616,2.4207754088,0.8,1.913,3.7019,2.188,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-9.18e-11,0.0,0.7501,0.2495,6.99e-05,2.091e-05,0.0001784,-1.0,0.0004188,-0.013,12.662394585211276,13.080394585211275,12.063394585211276,1.0169999999999995
0.00039019,-1.6,10.07918,0.80598557,2.4207998567,0.8,1.957,3.7001,2.137,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-1.08e-10,0.0,0.7501,0.2495,6.99e-05,2.092e-05,0.0001784,-1.0,0.0004188,-0.122,12.556394585211274,12.979394585211274,11.953394585211274,1.0259999999999998
0.00039019,-1.6,10.07918,0.8060481548,2.42082137,0.8,1.997,3.6982,2.089,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-1.25e-10,0.0,0.7501,0.2495,6.989e-05,2.092e-05,0.0001784,-1.0,0.0004188,-0.223,12.459394585211275,12.886394585211274,11.852394585211275,1.033999999999999
0.00039019,-1.6,10.07918,0.8061084747,2.4208421012,0.799,2.036,3.6964,2.042,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-1.44e-10,0.0,0.7501,0.2495,6.989e-05,2.092e-05,0.0001784,-1.0,0.0004189,-0.321,12.364394585211276,12.796394585211274,11.753394585211275,1.0429999999999993
0.00039019,-1.6,10.07918,0.8061710596,2.4208636069,0.799,2.073,3.6947,1.998,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-1.65e-10,0.0,0.75,0.2495,6.989e-05,2.093e-05,0.0001784,-1.0,0.0004188,-0.413,12.275394585211275,12.710394585211276,11.660394585211275,1.0500000000000007
0.00039019,-1.6,10.07918,0.8062269688,2.4208828155,0.798,2.098,3.6937,1.969,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-1.81e-10,0.0,0.75,0.2495,6.989e-05,2.093e-05,0.0001784,-1.0,0.0004188,-0.475,12.215394585211275,12.654394585211275,11.597394585211275,1.0570000000000004
0.00039019,-1.6,10.07918,0.8062681556,2.420896964,0.798,2.085,3.6946,1.985,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-1.74e-10,0.0,0.75,0.2495,6.989e-05,2.093e-05,0.0001784,-1.0,0.0004188,-0.442,12.246394585211275,12.682394585211275,11.630394585211276,1.0519999999999996
0.00039019,-1.6,10.07918,0.8062736392,2.4208988477,0.798,2.083,3.6947,1.988,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-1.74e-10,0.0,0.75,0.2495,6.989e-05,2.093e-05,0.0001784,-1.0,0.0004188,-0.438,12.250394585211275,12.686394585211275,11.634394585211275,1.0519999999999996
0.00039019,-1.6,10.07918,0.8063030839,2.4209089613,0.798,2.109,3.6935,1.956,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-1.89e-10,0.0,0.75,0.2495,6.988e-05,2.094e-05,0.0001784,-1.0,0.0004188,-0.504,12.187394585211274,12.626394585211274,11.568394585211275,1.0579999999999998
0.00039019,-1.6,10.07918,0.806347847,2.4209243349,0.797,2.151,3.6914,1.906,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-2.2e-10,0.0,0.75,0.2495,6.988e-05,2.094e-05,0.0001784,-1.0,0.0004188,-0.609,12.086394585211275,12.530394585211274,11.462394585211275,1.0679999999999996
0.00039019,-1.6,10.07918,0.8063895106,2.4209386423,0.797,2.193,3.6893,1.855,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-2.57e-10,0.0,0.75,0.2496,6.988e-05,2.094e-05,0.0001784,-1.0,0.0004189,-0.713,11.985394585211274,12.436394585211275,11.357394585211274,1.0790000000000006
0.00039019,-1.6,10.07918,0.806427896,2.4209518224,0.796,2.235,3.6873,1.805,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-3e-10,0.0,0.75,0.2496,6.988e-05,2.094e-05,0.0001785,-1.0,0.0004189,-0.817,11.886394585211274,12.343394585211275,11.253394585211275,1.0899999999999999
0.00039019,-1.6,10.07918,0.8064616919,2.4209634254,0.796,2.274,3.6852,1.758,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-3.47e-10,0.0,0.75,0.2496,6.988e-05,2.094e-05,0.0001785,-1.0,0.0004188,-0.915,11.793394585211274,12.256394585211275,11.154394585211275,1.1020000000000003
0.00039019,-1.6,10.07918,0.8064945936,2.4209747204,0.795,2.315,3.6831,1.708,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-4.04e-10,0.0,0.75,0.2496,6.988e-05,2.095e-05,0.0001785,-1.0,0.0004188,-1.017,11.694394585211276,12.164394585211275,11.050394585211276,1.113999999999999
0.00039019,-1.6,10.07918,0.8065235019,2.4209846436,0.795,2.354,3.6809,1.66,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-4.66e-10,0.0,0.75,0.2496,6.987e-05,2.095e-05,0.0001785,-1.0,0.0004188,-1.114,11.602394585211275,12.079394585211276,10.951394585211276,1.1280000000000001
0.00039019,-1.6,10.07918,0.8065515757,2.4209942795,0.794,2.394,3.6788,1.612,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-5.41e-10,0.0,0.75,0.2496,6.987e-05,2.095e-05,0.0001785,-1.0,0.0004188,-1.214,11.506394585211275,11.991394585211275,10.849394585211275,1.1419999999999995
0.00039019,-1.6,10.07918,0.8065764904,2.4210028305,0.793,2.432,3.6767,1.564,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-6.24e-10,0.0,0.75,0.2496,6.987e-05,2.095e-05,0.0001785,-1.0,0.0004188,-1.309,11.416394585211275,11.910394585211275,10.752394585211276,1.1579999999999995
0.00039019,-1.6,10.07918,0.8066055179,2.4210127923,0.792,2.479,3.674,1.505,3,0.0,0.523,0.0,0.0,0.0,0.0,0.0,-1,-7.45e-10,0.0,0.75,0.2496,6.987e-05,2.095e-05,0.0001785,-1.0,0.0004189,-1.428,11.303394585211276,11.808394585211275,10.631394585211275,1.1769999999999996
0.00039019,-1.6,10.07918,0.8066313267,2.4210216488,0.791,2.525,3.6713,1.448,3,0.0,0.523,7.46,5.85,4.14,3.21,2.59,3,-8.85e-10,0.0,0.75,0.2496,6.987e-05,2.095e-05,0.0001785,-1.0,0.0004188,-1.543,11.195394585211275,11.712394585211275,10.513394585211275,1.1989999999999998
0.00039019,-1.6,10.07918,0.8066515923,2.4210286026,0.79,2.564,3.6691,1.4,3,0.0,0.523,8.26,6.38,4.5,3.49,2.82,3,-1.03e-09,0.0,0.75,0.2496,6.987e-05,2.096e-05,0.0001785,-1.0,0.0004188,-1.641,11.104394585211274,11.632394585211275,10.414394585211275,1.218
0.00039019,-1.6,10.07918,0.8066731095,2.4210359855,0.789,2.609,3.6663,1.344,3,0.0,0.523,9.29,7.06,4.95,3.84,3.11,3,-1.21e-09,0.0,0.75,0.2496,6.987e-05,2.096e-05,0.0001785,-1.0,0.0004188,-1.752,11.002394585211276,11.543394585211274,10.302394585211275,1.2409999999999997
0.00039019,-1.6,10.07918,0.8066903353,2.4210418955,0.788,2.647,3.6641,1.296,3,0.0,0.523,10.27,7.69,5.38,4.18,3.38,3,-1.4e-09,0.0,0.75,0.2496,6.987e-05,2.096e-05,0.0001785,-1.0,0.0004188,-1.847,10.915394585211274,11.467394585211276,10.206394585211275,1.261000000000001
0.00039019,-1.6,10.07918,0.8067085147,2.4210481325,0.786,2.69,3.6613,1.241,3,0.0,0.523,11.53,8.49,5.91,4.6,3.72,3,-1.64e-09,0.0,0.75,0.2496,6.987e-05,2.096e-05,0.0001785,-1.0,0.0004188,-1.954,10.818394585211275,11.385394585211275,10.098394585211274,1.2870000000000008
0.00039019,-1.6,10.07918,0.8067259789,2.4210541237,0.785,2.734,3.6585,1.185,3,0.0,0.523,12.98,9.39,6.51,5.07,4.11,2,-1.94e-09,0.0,0.75,0.2496,6.987e-05,2.096e-05,0.0001785,-1.0,0.0004188,-2.065,10.718394585211275,11.301394585211275,9.986394585211276,1.3149999999999995
0.00039019,-1.6,10.07918,0.8067421913,2.4210596853,0.783,2.779,3.6557,1.128,3,0.0,0.523,14.64,10.4,7.17,5.6,4.54,2,-2.3e-09,0.0,0.75,0.2496,6.987e-05,2.096e-05,0.0001785,-1.0,0.0004188,-2.176,10.619394585211275,11.217394585211276,9.878394585211275,1.3390000000000004
0.00039019,-1.6,10.07918,0.8067563176,2.4210645311,0.781,2.82,3.6529,1.075,3,0.0,0.523,16.39,11.45,7.87,6.15,4.98,2,-2.7e-09,0.0,0.75,0.2496,6.986e-05,2.096e-05,0.0001785,-1.0,0.0004188,-2.28,10.528394585211275,11.139394585211274,9.777394585211276,1.3619999999999983
0.00039019,-1.6,10.07918,0.8067701459,2.4210692744,0.779,2.864,3.6501,1.019,3,0.0,0.523,18.44,12.66,8.66,6.78,5.49,2,-3.19e-09,0.0,0.75,0.2496,6.986e-05,2.096e-05,0.0001785,-1.0,0.0004189,-2.389,10.432394585211275,11.056394585211276,9.671394585211274,1.3850000000000016
0.00039019,-1.6,10.07918,0.806782186,2.4210734042,0.777,2.904,3.6473,0.966,3,0.0,0.523,20.62,13.93,9.48,7.44,6.03,2,-3.72e-09,0.0,0.75,0.2496,6.986e-05,2.096e-05,0.0001785,-1.0,0.0004188,-2.491,10.345394585211276,10.984394585211275,9.575394585211274,1.4090000000000007
0.00039019,-1.6,10.07918,0.8067937493,2.4210773703,0.775,2.946,3.6445,0.911,3,0.0,0.523,23.14,15.36,10.41,8.18,6.63,2,-4.37e-09,0.0,0.75,0.2496,6.986e-05,2.096e-05,0.0001785,-1.0,0.0004188,-2.596,10.256394585211275,10.910394585211275,9.475394585211275,1.4350000000000005
0.00039019,-1.6,10.07918,0.806804657,2.4210811114,0.772,2.988,3.6417,0.856,3,0.0,0.523,25.97,16.95,11.43,8.99,7.29,1,-5.15e-09,0.0,0.75,0.2496,6.986e-05,2.096e-05,0.0001785,-1.0,0.0004188,-2.701,10.166394585211275,10.836394585211275,9.374394585211276,1.4619999999999997
0.00039019,-1.6,10.07918,0.8068141937,2.4210843822,0.769,3.028,3.6389,0.804,3,0.0,0.523,28.97,18.6,12.49,9.84,7.99,1,-5.99e-09,0.0,0.75,0.2496,6.986e-05,2.096e-05,0.0001785,-1.0,0.0004188,-2.799,10.084394585211275,10.769394585211275,9.282394585211275,1.487
0.00039019,-1.6,10.07918,0.8068233728,2.4210875303,0.766,3.068,3.6361,0.751,3,0.0,0.523,32.42,20.47,13.69,10.8,8.76,1,-7e-09,0.0,0.75,0.2496,6.986e-05,2.097e-05,0.0001785,-1.0,0.0004188,-2.9,10.001394585211274,10.703394585211274,9.188394585211276,1.5149999999999988
0.00039019,-1.6,10.07918,0.8068320155,2.4210904943,0.763,3.108,3.6333,0.697,3,0.0,0.523,36.26,22.51,14.99,11.84,9.61,1,-8.18e-09,0.0,0.75,0.2496,6.986e-05,2.097e-05,0.0001785,-1.0,0.0004188,-3.0,9.918394585211274,10.637394585211275,9.095394585211276,1.5419999999999998
0.00039019,-1.6,10.07918,0.8068398833,2.4210931926,0.759,3.147,3.6304,0.645,3,0.0,0.523,40.46,24.7,16.37,12.96,10.52,1,-9.52e-09,0.0,0.75,0.2496,6.986e-05,2.097e-05,0.0001785,-1.0,0.0004188,-3.097,9.839394585211275,10.575394585211274,9.005394585211274,1.5700000000000003
0.00039019,-1.6,10.07918,0.8068476915,2.4210958703,0.755,3.188,3.6276,0.591,3,0.0,0.523,45.37,27.22,17.96,14.24,11.56,1,-1.12e-08,0.0,0.75,0.2496,6.986e-05,2.097e-05,0.0001785,-1.0,0.0004188,-3.199,9.756394585211275,10.509394585211275,8.911394585211275,1.5980000000000008
0.00039019,-1.6,10.07918,0.8068547249,2.4210982822,0.751,3.226,3.6248,0.539,3,0.0,0.523,50.63,29.86,19.62,15.58,12.65,1,-1.3e-08,0.0,0.75,0.2496,6.986e-05,2.097e-05,0.0001785,-1.0,0.0004188,-3.295,9.679394585211275,10.449394585211275,8.824394585211275,1.625
0.00039019,-1.6,10.07918,0.8068614602,2.4211005919,0.746,3.265,3.6221,0.486,3,0.0,0.523,56.55,32.79,21.45,17.06,13.86,1,-1.51e-08,0.0,0.75,0.2496,6.986e-05,2.097e-05,0.0001785,-1.0,0.0004188,-3.392,9.601394585211274,10.389394585211274,8.736394585211276,1.6529999999999987
0.00039019,-1.6,10.07918,0.8068671227,2.4211025337,0.741,3.296,3.6199,0.444,3,0.0,0.523,61.78,35.33,23.03,18.35,14.9,1,-1.72e-08,0.0,0.75,0.2496,6.986e-05,2.097e-05,0.0001785,-1.0,0.0004188,-3.469,9.541394585211275,10.345394585211276,8.666394585211275,1.6790000000000003
